title,label,label_name,topic,word_count,term,count,density_per_1000
Diolkos,1,stable,geography,3917,mutmaßlich,0,0.0
Diolkos,1,stable,geography,3917,scheinbar,0,0.0
Diolkos,1,stable,geography,3917,schwerlich,0,0.0
Diolkos,1,stable,geography,3917,vermutlich,3,0.7658922644881286
Diolkos,1,stable,geography,3917,vielleicht,0,0.0
Diolkos,1,stable,geography,3917,wahrscheinlich,2,0.5105948429920858
Diolkos,1,stable,geography,3917,wohl,2,0.5105948429920858
Diolkos,1,stable,geography,3917,womöglich,0,0.0
Diolkos,1,stable,geography,3917,angeblich,0,0.0
Diolkos,1,stable,geography,3917,vorgeblich,0,0.0
Diolkos,1,stable,geography,3917,offenbar,0,0.0
Diolkos,1,stable,geography,3917,scheinen,0,0.0
Diolkos,1,stable,geography,3917,erscheinen,0,0.0
Diolkos,1,stable,geography,3917,vermuten,0,0.0
Diolkos,1,stable,geography,3917,annehmen,0,0.0
Diolkos,1,stable,geography,3917,glauben,0,0.0
Diolkos,1,stable,geography,3917,zweifeln,0,0.0
Diolkos,1,stable,geography,3917,bezweifeln,0,0.0
Diolkos,1,stable,geography,3917,möglich,2,0.5105948429920858
Diolkos,1,stable,geography,3917,unwahrscheinlich,0,0.0
Diolkos,1,stable,geography,3917,fraglich,0,0.0
Diolkos,1,stable,geography,3917,zweifelhaft,0,0.0
Diolkos,1,stable,geography,3917,unsicher,0,0.0
Diolkos,1,stable,geography,3917,unklar,0,0.0
Diolkos,1,stable,geography,3917,meiner Meinung nach,0,0.0
Diolkos,1,stable,geography,3917,meines Erachtens,0,0.0
Diolkos,1,stable,geography,3917,nach meiner Ansicht,0,0.0
Diolkos,1,stable,geography,3917,nach meiner Einschätzung,0,0.0
Diolkos,1,stable,geography,3917,soweit ich weiß,0,0.0
Biofeedback,0,contested,science,2459,anscheinend,0,0.0
Biofeedback,0,contested,science,2459,möglicherweise,1,0.406669377795852
Biofeedback,0,contested,science,2459,mutmaßlich,0,0.0
Biofeedback,0,contested,science,2459,scheinbar,0,0.0
Biofeedback,0,contested,science,2459,schwerlich,0,0.0
Biofeedback,0,contested,science,2459,vermutlich,0,0.0
Biofeedback,0,contested,science,2459,vielleicht,0,0.0
Biofeedback,0,contested,science,2459,wahrscheinlich,1,0.406669377795852
Biofeedback,0,contested,science,2459,wohl,0,0.0
Biofeedback,0,contested,science,2459,womöglich,0,0.0
Biofeedback,0,contested,science,2459,angeblich,0,0.0
Biofeedback,0,contested,science,2459,vorgeblich,0,0.0
Biofeedback,0,contested,science,2459,offenbar,0,0.0
Biofeedback,0,contested,science,2459,scheinen,0,0.0
Biofeedback,0,contested,science,2459,erscheinen,0,0.0
Biofeedback,0,contested,science,2459,vermuten,0,0.0
Biofeedback,0,contested,science,2459,annehmen,0,0.0
Biofeedback,0,contested,science,2459,glauben,0,0.0
Biofeedback,0,contested,science,2459,zweifeln,0,0.0
Biofeedback,0,contested,science,2459,bezweifeln,0,0.0
Biofeedback,0,contested,science,2459,möglich,1,0.406669377795852
Biofeedback,0,contested,science,2459,unwahrscheinlich,0,0.0
Biofeedback,0,contested,science,2459,fraglich,0,0.0
Biofeedback,0,contested,science,2459,zweifelhaft,0,0.0
Biofeedback,0,contested,science,2459,unsicher,0,0.0
Biofeedback,0,contested,science,2459,unklar,0,0.0
Biofeedback,0,contested,science,2459,meiner Meinung nach,0,0.0
Biofeedback,0,contested,science,2459,meines Erachtens,0,0.0
Biofeedback,0,contested,science,2459,nach meiner Ansicht,0,0.0
Biofeedback,0,contested,science,2459,nach meiner Einschätzung,0,0.0
Biofeedback,0,contested,science,2459,soweit ich weiß,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,anscheinend,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,möglicherweise,1,0.4004805766920304
Theorie der endlichen Kugelpackungen,1,stable,science,2497,mutmaßlich,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,scheinbar,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,schwerlich,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,vermutlich,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,vielleicht,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,wahrscheinlich,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,wohl,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,womöglich,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,angeblich,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,vorgeblich,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,offenbar,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,scheinen,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,erscheinen,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,vermuten,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,annehmen,1,0.4004805766920304
Theorie der endlichen Kugelpackungen,1,stable,science,2497,glauben,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,zweifeln,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,bezweifeln,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,möglich,1,0.4004805766920304
Theorie der endlichen Kugelpackungen,1,stable,science,2497,unwahrscheinlich,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,fraglich,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,zweifelhaft,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,unsicher,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,unklar,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,meiner Meinung nach,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,meines Erachtens,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,nach meiner Ansicht,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,nach meiner Einschätzung,0,0.0
Theorie der endlichen Kugelpackungen,1,stable,science,2497,soweit ich weiß,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,anscheinend,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,möglicherweise,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,mutmaßlich,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,scheinbar,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,schwerlich,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,vermutlich,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,vielleicht,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,wahrscheinlich,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,wohl,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,womöglich,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,angeblich,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,vorgeblich,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,offenbar,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,scheinen,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,erscheinen,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,vermuten,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,annehmen,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,glauben,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,zweifeln,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,bezweifeln,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,möglich,1,0.26688017080330934
Kindertagesbetreuung,0,contested,politics_history,3747,unwahrscheinlich,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,fraglich,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,zweifelhaft,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,unsicher,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,unklar,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,meiner Meinung nach,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,meines Erachtens,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,nach meiner Ansicht,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,nach meiner Einschätzung,0,0.0
Kindertagesbetreuung,0,contested,politics_history,3747,soweit ich weiß,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,anscheinend,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,möglicherweise,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,mutmaßlich,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,scheinbar,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,schwerlich,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,vermutlich,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,vielleicht,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,wahrscheinlich,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,wohl,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,womöglich,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,angeblich,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,vorgeblich,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,offenbar,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,scheinen,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,erscheinen,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,vermuten,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,annehmen,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,glauben,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,zweifeln,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,bezweifeln,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,möglich,1,0.271370420624152
Wieslauftalbahn,1,stable,politics_history,3685,unwahrscheinlich,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,fraglich,1,0.271370420624152
Wieslauftalbahn,1,stable,politics_history,3685,zweifelhaft,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,unsicher,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,unklar,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,meiner Meinung nach,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,meines Erachtens,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,nach meiner Ansicht,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,nach meiner Einschätzung,0,0.0
Wieslauftalbahn,1,stable,politics_history,3685,soweit ich weiß,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,anscheinend,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,möglicherweise,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,mutmaßlich,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,scheinbar,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,schwerlich,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,vermutlich,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,vielleicht,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,wahrscheinlich,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,wohl,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,womöglich,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,angeblich,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,vorgeblich,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,offenbar,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,scheinen,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,erscheinen,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,vermuten,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,annehmen,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,glauben,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,zweifeln,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,bezweifeln,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,möglich,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,unwahrscheinlich,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,fraglich,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,zweifelhaft,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,unsicher,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,unklar,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,meiner Meinung nach,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,meines Erachtens,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,nach meiner Ansicht,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,nach meiner Einschätzung,0,0.0
Geschichte Äquatorialguineas,0,contested,geography,4830,soweit ich weiß,0,0.0
Mesolongi,1,stable,geography,4885,anscheinend,0,0.0
Mesolongi,1,stable,geography,4885,möglicherweise,0,0.0
Mesolongi,1,stable,geography,4885,mutmaßlich,0,0.0
Mesolongi,1,stable,geography,4885,scheinbar,0,0.0
Mesolongi,1,stable,geography,4885,schwerlich,0,0.0
Mesolongi,1,stable,geography,4885,vermutlich,2,0.4094165813715455
Mesolongi,1,stable,geography,4885,vielleicht,0,0.0
Mesolongi,1,stable,geography,4885,wahrscheinlich,0,0.0
Mesolongi,1,stable,geography,4885,wohl,2,0.4094165813715455
Mesolongi,1,stable,geography,4885,womöglich,0,0.0
Mesolongi,1,stable,geography,4885,angeblich,0,0.0
Mesolongi,1,stable,geography,4885,vorgeblich,0,0.0
Mesolongi,1,stable,geography,4885,offenbar,0,0.0
Mesolongi,1,stable,geography,4885,scheinen,0,0.0
Mesolongi,1,stable,geography,4885,erscheinen,1,0.20470829068577276
Mesolongi,1,stable,geography,4885,vermuten,0,0.0
Mesolongi,1,stable,geography,4885,annehmen,0,0.0
Mesolongi,1,stable,geography,4885,glauben,0,0.0
Mesolongi,1,stable,geography,4885,zweifeln,0,0.0
Mesolongi,1,stable,geography,4885,bezweifeln,0,0.0
Mesolongi,1,stable,geography,4885,möglich,0,0.0
Mesolongi,1,stable,geography,4885,unwahrscheinlich,0,0.0
Mesolongi,1,stable,geography,4885,fraglich,0,0.0
Mesolongi,1,stable,geography,4885,zweifelhaft,0,0.0
Mesolongi,1,stable,geography,4885,unsicher,0,0.0
Mesolongi,1,stable,geography,4885,unklar,0,0.0
Mesolongi,1,stable,geography,4885,meiner Meinung nach,0,0.0
Mesolongi,1,stable,geography,4885,meines Erachtens,0,0.0
Mesolongi,1,stable,geography,4885,nach meiner Ansicht,0,0.0
Mesolongi,1,stable,geography,4885,nach meiner Einschätzung,0,0.0
Mesolongi,1,stable,geography,4885,soweit ich weiß,0,0.0
Self Storage,0,contested,culture,2405,anscheinend,0,0.0
Self Storage,0,contested,culture,2405,möglicherweise,0,0.0
Self Storage,0,contested,culture,2405,mutmaßlich,0,0.0
Self Storage,0,contested,culture,2405,scheinbar,0,0.0
Self Storage,0,contested,culture,2405,schwerlich,0,0.0
Self Storage,0,contested,culture,2405,vermutlich,0,0.0
Self Storage,0,contested,culture,2405,vielleicht,0,0.0
Self Storage,0,contested,culture,2405,wahrscheinlich,0,0.0
Self Storage,0,contested,culture,2405,wohl,0,0.0
Self Storage,0,contested,culture,2405,womöglich,0,0.0
Self Storage,0,contested,culture,2405,angeblich,0,0.0
Self Storage,0,contested,culture,2405,vorgeblich,0,0.0
Self Storage,0,contested,culture,2405,offenbar,0,0.0
Self Storage,0,contested,culture,2405,scheinen,0,0.0
Self Storage,0,contested,culture,2405,erscheinen,0,0.0
Self Storage,0,contested,culture,2405,vermuten,0,0.0
Self Storage,0,contested,culture,2405,annehmen,0,0.0
Self Storage,0,contested,culture,2405,glauben,0,0.0
Self Storage,0,contested,culture,2405,zweifeln,0,0.0
Self Storage,0,contested,culture,2405,bezweifeln,0,0.0
Self Storage,0,contested,culture,2405,möglich,0,0.0
Self Storage,0,contested,culture,2405,unwahrscheinlich,0,0.0
Self Storage,0,contested,culture,2405,fraglich,0,0.0
Self Storage,0,contested,culture,2405,zweifelhaft,0,0.0
Self Storage,0,contested,culture,2405,unsicher,0,0.0
Self Storage,0,contested,culture,2405,unklar,0,0.0
Self Storage,0,contested,culture,2405,meiner Meinung nach,0,0.0
Self Storage,0,contested,culture,2405,meines Erachtens,0,0.0
Self Storage,0,contested,culture,2405,nach meiner Ansicht,0,0.0
Self Storage,0,contested,culture,2405,nach meiner Einschätzung,0,0.0
Self Storage,0,contested,culture,2405,soweit ich weiß,0,0.0
Adolf von Kröner,1,stable,culture,2360,anscheinend,0,0.0
Adolf von Kröner,1,stable,culture,2360,möglicherweise,0,0.0
Adolf von Kröner,1,stable,culture,2360,mutmaßlich,0,0.0
Adolf von Kröner,1,stable,culture,2360,scheinbar,0,0.0
Adolf von Kröner,1,stable,culture,2360,schwerlich,0,0.0
Adolf von Kröner,1,stable,culture,2360,vermutlich,0,0.0
Adolf von Kröner,1,stable,culture,2360,vielleicht,0,0.0
Adolf von Kröner,1,stable,culture,2360,wahrscheinlich,0,0.0
Adolf von Kröner,1,stable,culture,2360,wohl,0,0.0
Adolf von Kröner,1,stable,culture,2360,womöglich,0,0.0
Adolf von Kröner,1,stable,culture,2360,angeblich,0,0.0
Adolf von Kröner,1,stable,culture,2360,vorgeblich,0,0.0
Adolf von Kröner,1,stable,culture,2360,offenbar,0,0.0
Adolf von Kröner,1,stable,culture,2360,scheinen,0,0.0
Adolf von Kröner,1,stable,culture,2360,erscheinen,0,0.0
Adolf von Kröner,1,stable,culture,2360,vermuten,0,0.0
Adolf von Kröner,1,stable,culture,2360,annehmen,0,0.0
Adolf von Kröner,1,stable,culture,2360,glauben,0,0.0
Adolf von Kröner,1,stable,culture,2360,zweifeln,0,0.0
Adolf von Kröner,1,stable,culture,2360,bezweifeln,0,0.0
Adolf von Kröner,1,stable,culture,2360,möglich,0,0.0
Adolf von Kröner,1,stable,culture,2360,unwahrscheinlich,0,0.0
Adolf von Kröner,1,stable,culture,2360,fraglich,0,0.0
Adolf von Kröner,1,stable,culture,2360,zweifelhaft,0,0.0
Adolf von Kröner,1,stable,culture,2360,unsicher,0,0.0
Adolf von Kröner,1,stable,culture,2360,unklar,0,0.0
Adolf von Kröner,1,stable,culture,2360,meiner Meinung nach,0,0.0
Adolf von Kröner,1,stable,culture,2360,meines Erachtens,0,0.0
Adolf von Kröner,1,stable,culture,2360,nach meiner Ansicht,0,0.0
Adolf von Kröner,1,stable,culture,2360,nach meiner Einschätzung,0,0.0
Adolf von Kröner,1,stable,culture,2360,soweit ich weiß,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,anscheinend,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,möglicherweise,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,mutmaßlich,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,scheinbar,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,schwerlich,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,vermutlich,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,vielleicht,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,wahrscheinlich,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,wohl,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,womöglich,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,angeblich,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,vorgeblich,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,offenbar,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,scheinen,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,erscheinen,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,vermuten,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,annehmen,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,glauben,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,zweifeln,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,bezweifeln,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,möglich,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,unwahrscheinlich,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,fraglich,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,zweifelhaft,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,unsicher,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,unklar,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,meiner Meinung nach,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,meines Erachtens,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,nach meiner Ansicht,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,nach meiner Einschätzung,0,0.0
Thomas Ball Barratt,0,contested,culture,3881,soweit ich weiß,0,0.0
Madlax,1,stable,culture,3843,anscheinend,0,0.0
Madlax,1,stable,culture,3843,möglicherweise,0,0.0
Madlax,1,stable,culture,3843,mutmaßlich,0,0.0
Madlax,1,stable,culture,3843,scheinbar,0,0.0
Madlax,1,stable,culture,3843,schwerlich,0,0.0
Madlax,1,stable,culture,3843,vermutlich,0,0.0
Madlax,1,stable,culture,3843,vielleicht,0,0.0
Madlax,1,stable,culture,3843,wahrscheinlich,0,0.0
Madlax,1,stable,culture,3843,wohl,0,0.0
Madlax,1,stable,culture,3843,womöglich,0,0.0
Madlax,1,stable,culture,3843,angeblich,2,0.5204267499349466
Madlax,1,stable,culture,3843,vorgeblich,0,0.0
Madlax,1,stable,culture,3843,offenbar,0,0.0
Madlax,1,stable,culture,3843,scheinen,0,0.0
Madlax,1,stable,culture,3843,erscheinen,0,0.0
Madlax,1,stable,culture,3843,vermuten,0,0.0
Madlax,1,stable,culture,3843,annehmen,1,0.2602133749674733
Madlax,1,stable,culture,3843,glauben,1,0.2602133749674733
Madlax,1,stable,culture,3843,zweifeln,0,0.0
Madlax,1,stable,culture,3843,bezweifeln,0,0.0
Madlax,1,stable,culture,3843,möglich,0,0.0
Madlax,1,stable,culture,3843,unwahrscheinlich,0,0.0
Madlax,1,stable,culture,3843,fraglich,0,0.0
Madlax,1,stable,culture,3843,zweifelhaft,0,0.0
Madlax,1,stable,culture,3843,unsicher,0,0.0
Madlax,1,stable,culture,3843,unklar,0,0.0
Madlax,1,stable,culture,3843,meiner Meinung nach,0,0.0
Madlax,1,stable,culture,3843,meines Erachtens,0,0.0
Madlax,1,stable,culture,3843,nach meiner Ansicht,0,0.0
Madlax,1,stable,culture,3843,nach meiner Einschätzung,0,0.0
Madlax,1,stable,culture,3843,soweit ich weiß,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,anscheinend,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,möglicherweise,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,mutmaßlich,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,scheinbar,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,schwerlich,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,vermutlich,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,vielleicht,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,wahrscheinlich,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,wohl,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,womöglich,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,angeblich,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,vorgeblich,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,offenbar,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,scheinen,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,erscheinen,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,vermuten,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,annehmen,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,glauben,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,zweifeln,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,bezweifeln,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,möglich,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,unwahrscheinlich,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,fraglich,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,zweifelhaft,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,unsicher,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,unklar,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,meiner Meinung nach,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,meines Erachtens,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,nach meiner Ansicht,0,0.0
"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",0,contested,politics_history,2826,nach meiner Einschätzung,0,0.0
